time_id,full_date,day_of_month,month_number,year_number,day_name,month_name,is_weekend,quarter,year_month
1223,2023-05-07,7,5,2023,Sunday,May,true,Q2,2023-05
1224,2023-05-08,8,5,2023,Monday,May,false,Q2,2023-05
1225,2023-05-09,9,5,2023,Tuesday,May,false,Q2,2023-05
1226,2023-05-10,10,5,2023,Wednesday,May,false,Q2,2023-05
1227,2023-05-11,11,5,2023,Thursday,May,false,Q2,2023-05
1228,2023-05-12,12,5,2023,Friday,May,false,Q2,2023-05
1229,2023-05-13,13,5,2023,Saturday,May,true,Q2,2023-05
1230,2023-05-14,14,5,2023,Sunday,May,true,Q2,2023-05
1231,2023-05-15,15,5,2023,Monday,May,false,Q2,2023-05
1232,2023-05-16,16,5,2023,Tuesday,May,false,Q2,2023-05
1233,2023-05-17,17,5,2023,Wednesday,May,false,Q2,2023-05
1234,2023-05-18,18,5,2023,Thursday,May,false,Q2,2023-05
1235,2023-05-19,19,5,2023,Friday,May,false,Q2,2023-05
1236,2023-05-20,20,5,2023,Saturday,May,true,Q2,2023-05
1237,2023-05-21,21,5,2023,Sunday,May,true,Q2,2023-05
1238,2023-05-22,22,5,2023,Monday,May,false,Q2,2023-05
1239,2023-05-23,23,5,2023,Tuesday,May,false,Q2,2023-05
1240,2023-05-24,24,5,2023,Wednesday,May,false,Q2,2023-05
1241,2023-05-25,25,5,2023,Thursday,May,false,Q2,2023-05
1242,2023-05-26,26,5,2023,Friday,May,false,Q2,2023-05
1243,2023-05-27,27,5,2023,Saturday,May,true,Q2,2023-05
1244,2023-05-28,28,5,2023,Sunday,May,true,Q2,2023-05
1245,2023-05-29,29,5,2023,Monday,May,false,Q2,2023-05
1246,2023-05-30,30,5,2023,Tuesday,May,false,Q2,2023-05
1247,2023-05-31,31,5,2023,Wednesday,May,false,Q2,2023-05
1248,2023-06-01,1,6,2023,Thursday,June,false,Q2,2023-06
1249,2023-06-02,2,6,2023,Friday,June,false,Q2,2023-06
1250,2023-06-03,3,6,2023,Saturday,June,true,Q2,2023-06
1251,2023-06-04,4,6,2023,Sunday,June,true,Q2,2023-06
1252,2023-06-05,5,6,2023,Monday,June,false,Q2,2023-06
1253,2023-06-06,6,6,2023,Tuesday,June,false,Q2,2023-06
1254,2023-06-07,7,6,2023,Wednesday,June,false,Q2,2023-06
1255,2023-06-08,8,6,2023,Thursday,June,false,Q2,2023-06
1256,2023-06-09,9,6,2023,Friday,June,false,Q2,2023-06
1257,2023-06-10,10,6,2023,Saturday,June,true,Q2,2023-06
1258,2023-06-11,11,6,2023,Sunday,June,true,Q2,2023-06
1259,2023-06-12,12,6,2023,Monday,June,false,Q2,2023-06
1260,2023-06-13,13,6,2023,Tuesday,June,false,Q2,2023-06
1261,2023-06-14,14,6,2023,Wednesday,June,false,Q2,2023-06
1262,2023-06-15,15,6,2023,Thursday,June,false,Q2,2023-06
1263,2023-06-16,16,6,2023,Friday,June,false,Q2,2023-06
1264,2023-06-17,17,6,2023,Saturday,June,true,Q2,2023-06
1265,2023-06-18,18,6,2023,Sunday,June,true,Q2,2023-06
1266,2023-06-19,19,6,2023,Monday,June,false,Q2,2023-06
1267,2023-06-20,20,6,2023,Tuesday,June,false,Q2,2023-06
1268,2023-06-21,21,6,2023,Wednesday,June,false,Q2,2023-06
1269,2023-06-22,22,6,2023,Thursday,June,false,Q2,2023-06
1270,2023-06-23,23,6,2023,Friday,June,false,Q2,2023-06
1271,2023-06-24,24,6,2023,Saturday,June,true,Q2,2023-06
1272,2023-06-25,25,6,2023,Sunday,June,true,Q2,2023-06
1273,2023-06-26,26,6,2023,Monday,June,false,Q2,2023-06
1274,2023-06-27,27,6,2023,Tuesday,June,false,Q2,2023-06
1275,2023-06-28,28,6,2023,Wednesday,June,false,Q2,2023-06
1276,2023-06-29,29,6,2023,Thursday,June,false,Q2,2023-06
1277,2023-06-30,30,6,2023,Friday,June,false,Q2,2023-06
1278,2023-07-01,1,7,2023,Saturday,July,true,Q3,2023-07
1279,2023-07-02,2,7,2023,Sunday,July,true,Q3,2023-07
1280,2023-07-03,3,7,2023,Monday,July,false,Q3,2023-07
1281,2023-07-04,4,7,2023,Tuesday,July,false,Q3,2023-07
1282,2023-07-05,5,7,2023,Wednesday,July,false,Q3,2023-07
1283,2023-07-06,6,7,2023,Thursday,July,false,Q3,2023-07
1284,2023-07-07,7,7,2023,Friday,July,false,Q3,2023-07
1285,2023-07-08,8,7,2023,Saturday,July,true,Q3,2023-07
1286,2023-07-09,9,7,2023,Sunday,July,true,Q3,2023-07
1287,2023-07-10,10,7,2023,Monday,July,false,Q3,2023-07
1288,2023-07-11,11,7,2023,Tuesday,July,false,Q3,2023-07
1289,2023-07-12,12,7,2023,Wednesday,July,false,Q3,2023-07
1290,2023-07-13,13,7,2023,Thursday,July,false,Q3,2023-07
1291,2023-07-14,14,7,2023,Friday,July,false,Q3,2023-07
1292,2023-07-15,15,7,2023,Saturday,July,true,Q3,2023-07
1293,2023-07-16,16,7,2023,Sunday,July,true,Q3,2023-07
1294,2023-07-17,17,7,2023,Monday,July,false,Q3,2023-07
1295,2023-07-18,18,7,2023,Tuesday,July,false,Q3,2023-07
1296,2023-07-19,19,7,2023,Wednesday,July,false,Q3,2023-07
1297,2023-07-20,20,7,2023,Thursday,July,false,Q3,2023-07
1298,2023-07-21,21,7,2023,Friday,July,false,Q3,2023-07
1299,2023-07-22,22,7,2023,Saturday,July,true,Q3,2023-07
1300,2023-07-23,23,7,2023,Sunday,July,true,Q3,2023-07
1301,2023-07-24,24,7,2023,Monday,July,false,Q3,2023-07
1302,2023-07-25,25,7,2023,Tuesday,July,false,Q3,2023-07
1303,2023-07-26,26,7,2023,Wednesday,July,false,Q3,2023-07
1304,2023-07-27,27,7,2023,Thursday,July,false,Q3,2023-07
1305,2023-07-28,28,7,2023,Friday,July,false,Q3,2023-07
1306,2023-07-29,29,7,2023,Saturday,July,true,Q3,2023-07
1307,2023-07-30,30,7,2023,Sunday,July,true,Q3,2023-07
1308,2023-07-31,31,7,2023,Monday,July,false,Q3,2023-07
1309,2023-08-01,1,8,2023,Tuesday,August,false,Q3,2023-08
1310,2023-08-02,2,8,2023,Wednesday,August,false,Q3,2023-08
1311,2023-08-03,3,8,2023,Thursday,August,false,Q3,2023-08
1312,2023-08-04,4,8,2023,Friday,August,false,Q3,2023-08
1313,2023-08-05,5,8,2023,Saturday,August,true,Q3,2023-08
1314,2023-08-06,6,8,2023,Sunday,August,true,Q3,2023-08
1315,2023-08-07,7,8,2023,Monday,August,false,Q3,2023-08
1316,2023-08-08,8,8,2023,Tuesday,August,false,Q3,2023-08
1317,2023-08-09,9,8,2023,Wednesday,August,false,Q3,2023-08
1318,2023-08-10,10,8,2023,Thursday,August,false,Q3,2023-08
1319,2023-08-11,11,8,2023,Friday,August,false,Q3,2023-08
1320,2023-08-12,12,8,2023,Saturday,August,true,Q3,2023-08
1321,2023-08-13,13,8,2023,Sunday,August,true,Q3,2023-08
1322,2023-08-14,14,8,2023,Monday,August,false,Q3,2023-08
1323,2023-08-15,15,8,2023,Tuesday,August,false,Q3,2023-08
1324,2023-08-16,16,8,2023,Wednesday,August,false,Q3,2023-08
1325,2023-08-17,17,8,2023,Thursday,August,false,Q3,2023-08
1326,2023-08-18,18,8,2023,Friday,August,false,Q3,2023-08
1327,2023-08-19,19,8,2023,Saturday,August,true,Q3,2023-08
1328,2023-08-20,20,8,2023,Sunday,August,true,Q3,2023-08
1329,2023-08-21,21,8,2023,Monday,August,false,Q3,2023-08
1330,2023-08-22,22,8,2023,Tuesday,August,false,Q3,2023-08
1331,2023-08-23,23,8,2023,Wednesday,August,false,Q3,2023-08
1332,2023-08-24,24,8,2023,Thursday,August,false,Q3,2023-08
1333,2023-08-25,25,8,2023,Friday,August,false,Q3,2023-08
1334,2023-08-26,26,8,2023,Saturday,August,true,Q3,2023-08
1335,2023-08-27,27,8,2023,Sunday,August,true,Q3,2023-08
1336,2023-08-28,28,8,2023,Monday,August,false,Q3,2023-08
1337,2023-08-29,29,8,2023,Tuesday,August,false,Q3,2023-08
1338,2023-08-30,30,8,2023,Wednesday,August,false,Q3,2023-08
1339,2023-08-31,31,8,2023,Thursday,August,false,Q3,2023-08
1340,2023-09-01,1,9,2023,Friday,September,false,Q3,2023-09
1341,2023-09-02,2,9,2023,Saturday,September,true,Q3,2023-09
1342,2023-09-03,3,9,2023,Sunday,September,true,Q3,2023-09
1343,2023-09-04,4,9,2023,Monday,September,false,Q3,2023-09
1344,2023-09-05,5,9,2023,Tuesday,September,false,Q3,2023-09
1345,2023-09-06,6,9,2023,Wednesday,September,false,Q3,2023-09
1346,2023-09-07,7,9,2023,Thursday,September,false,Q3,2023-09
1347,2023-09-08,8,9,2023,Friday,September,false,Q3,2023-09
1348,2023-09-09,9,9,2023,Saturday,September,true,Q3,2023-09
1349,2023-09-10,10,9,2023,Sunday,September,true,Q3,2023-09
1350,2023-09-11,11,9,2023,Monday,September,false,Q3,2023-09
1351,2023-09-12,12,9,2023,Tuesday,September,false,Q3,2023-09
1352,2023-09-13,13,9,2023,Wednesday,September,false,Q3,2023-09
1353,2023-09-14,14,9,2023,Thursday,September,false,Q3,2023-09
1354,2023-09-15,15,9,2023,Friday,September,false,Q3,2023-09
1355,2023-09-16,16,9,2023,Saturday,September,true,Q3,2023-09
1356,2023-09-17,17,9,2023,Sunday,September,true,Q3,2023-09
1357,2023-09-18,18,9,2023,Monday,September,false,Q3,2023-09
1358,2023-09-19,19,9,2023,Tuesday,September,false,Q3,2023-09
1359,2023-09-20,20,9,2023,Wednesday,September,false,Q3,2023-09
1360,2023-09-21,21,9,2023,Thursday,September,false,Q3,2023-09
1361,2023-09-22,22,9,2023,Friday,September,false,Q3,2023-09
1362,2023-09-23,23,9,2023,Saturday,September,true,Q3,2023-09
1363,2023-09-24,24,9,2023,Sunday,September,true,Q3,2023-09
1364,2023-09-25,25,9,2023,Monday,September,false,Q3,2023-09
1365,2023-09-26,26,9,2023,Tuesday,September,false,Q3,2023-09
1366,2023-09-27,27,9,2023,Wednesday,September,false,Q3,2023-09
1367,2023-09-28,28,9,2023,Thursday,September,false,Q3,2023-09
1368,2023-09-29,29,9,2023,Friday,September,false,Q3,2023-09
1369,2023-09-30,30,9,2023,Saturday,September,true,Q3,2023-09
1370,2023-10-01,1,10,2023,Sunday,October,true,Q4,2023-10
1371,2023-10-02,2,10,2023,Monday,October,false,Q4,2023-10
1372,2023-10-03,3,10,2023,Tuesday,October,false,Q4,2023-10
1373,2023-10-04,4,10,2023,Wednesday,October,false,Q4,2023-10
1374,2023-10-05,5,10,2023,Thursday,October,false,Q4,2023-10
1375,2023-10-06,6,10,2023,Friday,October,false,Q4,2023-10
1376,2023-10-07,7,10,2023,Saturday,October,true,Q4,2023-10
1377,2023-10-08,8,10,2023,Sunday,October,true,Q4,2023-10
1378,2023-10-09,9,10,2023,Monday,October,false,Q4,2023-10
1379,2023-10-10,10,10,2023,Tuesday,October,false,Q4,2023-10
1380,2023-10-11,11,10,2023,Wednesday,October,false,Q4,2023-10
1381,2023-10-12,12,10,2023,Thursday,October,false,Q4,2023-10
1382,2023-10-13,13,10,2023,Friday,October,false,Q4,2023-10
1383,2023-10-14,14,10,2023,Saturday,October,true,Q4,2023-10
1384,2023-10-15,15,10,2023,Sunday,October,true,Q4,2023-10
1385,2023-10-16,16,10,2023,Monday,October,false,Q4,2023-10
1386,2023-10-17,17,10,2023,Tuesday,October,false,Q4,2023-10
1387,2023-10-18,18,10,2023,Wednesday,October,false,Q4,2023-10
1388,2023-10-19,19,10,2023,Thursday,October,false,Q4,2023-10
1389,2023-10-20,20,10,2023,Friday,October,false,Q4,2023-10
1390,2023-10-21,21,10,2023,Saturday,October,true,Q4,2023-10
1391,2023-10-22,22,10,2023,Sunday,October,true,Q4,2023-10
1392,2023-10-23,23,10,2023,Monday,October,false,Q4,2023-10
1393,2023-10-24,24,10,2023,Tuesday,October,false,Q4,2023-10
1394,2023-10-25,25,10,2023,Wednesday,October,false,Q4,2023-10
1395,2023-10-26,26,10,2023,Thursday,October,false,Q4,2023-10
1396,2023-10-27,27,10,2023,Friday,October,false,Q4,2023-10
1397,2023-10-28,28,10,2023,Saturday,October,true,Q4,2023-10
1398,2023-10-29,29,10,2023,Sunday,October,true,Q4,2023-10
1399,2023-10-30,30,10,2023,Monday,October,false,Q4,2023-10
1400,2023-10-31,31,10,2023,Tuesday,October,false,Q4,2023-10
1401,2023-11-01,1,11,2023,Wednesday,November,false,Q4,2023-11
1402,2023-11-02,2,11,2023,Thursday,November,false,Q4,2023-11
1403,2023-11-03,3,11,2023,Friday,November,false,Q4,2023-11
1404,2023-11-04,4,11,2023,Saturday,November,true,Q4,2023-11
1405,2023-11-05,5,11,2023,Sunday,November,true,Q4,2023-11
1406,2023-11-06,6,11,2023,Monday,November,false,Q4,2023-11
1407,2023-11-07,7,11,2023,Tuesday,November,false,Q4,2023-11
1408,2023-11-08,8,11,2023,Wednesday,November,false,Q4,2023-11
1409,2023-11-09,9,11,2023,Thursday,November,false,Q4,2023-11
1410,2023-11-10,10,11,2023,Friday,November,false,Q4,2023-11
1411,2023-11-11,11,11,2023,Saturday,November,true,Q4,2023-11
1412,2023-11-12,12,11,2023,Sunday,November,true,Q4,2023-11
1413,2023-11-13,13,11,2023,Monday,November,false,Q4,2023-11
1414,2023-11-14,14,11,2023,Tuesday,November,false,Q4,2023-11
1415,2023-11-15,15,11,2023,Wednesday,November,false,Q4,2023-11
1416,2023-11-16,16,11,2023,Thursday,November,false,Q4,2023-11
1417,2023-11-17,17,11,2023,Friday,November,false,Q4,2023-11
1418,2023-11-18,18,11,2023,Saturday,November,true,Q4,2023-11
1419,2023-11-19,19,11,2023,Sunday,November,true,Q4,2023-11
1420,2023-11-20,20,11,2023,Monday,November,false,Q4,2023-11
1421,2023-11-21,21,11,2023,Tuesday,November,false,Q4,2023-11
1422,2023-11-22,22,11,2023,Wednesday,November,false,Q4,2023-11
1423,2023-11-23,23,11,2023,Thursday,November,false,Q4,2023-11
1424,2023-11-24,24,11,2023,Friday,November,false,Q4,2023-11
1425,2023-11-25,25,11,2023,Saturday,November,true,Q4,2023-11
1426,2023-11-26,26,11,2023,Sunday,November,true,Q4,2023-11
1427,2023-11-27,27,11,2023,Monday,November,false,Q4,2023-11
1428,2023-11-28,28,11,2023,Tuesday,November,false,Q4,2023-11
1429,2023-11-29,29,11,2023,Wednesday,November,false,Q4,2023-11
1430,2023-11-30,30,11,2023,Thursday,November,false,Q4,2023-11
1431,2023-12-01,1,12,2023,Friday,December,false,Q4,2023-12
1432,2023-12-02,2,12,2023,Saturday,December,true,Q4,2023-12
1433,2023-12-03,3,12,2023,Sunday,December,true,Q4,2023-12
1434,2023-12-04,4,12,2023,Monday,December,false,Q4,2023-12
1435,2023-12-05,5,12,2023,Tuesday,December,false,Q4,2023-12
1436,2023-12-06,6,12,2023,Wednesday,December,false,Q4,2023-12
1437,2023-12-07,7,12,2023,Thursday,December,false,Q4,2023-12
1438,2023-12-08,8,12,2023,Friday,December,false,Q4,2023-12
1439,2023-12-09,9,12,2023,Saturday,December,true,Q4,2023-12
1440,2023-12-10,10,12,2023,Sunday,December,true,Q4,2023-12
1441,2023-12-11,11,12,2023,Monday,December,false,Q4,2023-12
1442,2023-12-12,12,12,2023,Tuesday,December,false,Q4,2023-12
1443,2023-12-13,13,12,2023,Wednesday,December,false,Q4,2023-12
1444,2023-12-14,14,12,2023,Thursday,December,false,Q4,2023-12
1445,2023-12-15,15,12,2023,Friday,December,false,Q4,2023-12
1446,2023-12-16,16,12,2023,Saturday,December,true,Q4,2023-12
1447,2023-12-17,17,12,2023,Sunday,December,true,Q4,2023-12
1448,2023-12-18,18,12,2023,Monday,December,false,Q4,2023-12
1449,2023-12-19,19,12,2023,Tuesday,December,false,Q4,2023-12
1450,2023-12-20,20,12,2023,Wednesday,December,false,Q4,2023-12
1451,2023-12-21,21,12,2023,Thursday,December,false,Q4,2023-12
1452,2023-12-22,22,12,2023,Friday,December,false,Q4,2023-12
1453,2023-12-23,23,12,2023,Saturday,December,true,Q4,2023-12
1454,2023-12-24,24,12,2023,Sunday,December,true,Q4,2023-12
1455,2023-12-25,25,12,2023,Monday,December,false,Q4,2023-12
1456,2023-12-26,26,12,2023,Tuesday,December,false,Q4,2023-12
1457,2023-12-27,27,12,2023,Wednesday,December,false,Q4,2023-12
1458,2023-12-28,28,12,2023,Thursday,December,false,Q4,2023-12
1459,2023-12-29,29,12,2023,Friday,December,false,Q4,2023-12
1460,2023-12-30,30,12,2023,Saturday,December,true,Q4,2023-12
1461,2023-12-31,31,12,2023,Sunday,December,true,Q4,2023-12
1462,2024-01-01,1,1,2024,Monday,January,false,Q1,2024-01
1463,2024-01-02,2,1,2024,Tuesday,January,false,Q1,2024-01
1464,2024-01-03,3,1,2024,Wednesday,January,false,Q1,2024-01
1465,2024-01-04,4,1,2024,Thursday,January,false,Q1,2024-01
1466,2024-01-05,5,1,2024,Friday,January,false,Q1,2024-01
1467,2024-01-06,6,1,2024,Saturday,January,true,Q1,2024-01
1468,2024-01-07,7,1,2024,Sunday,January,true,Q1,2024-01
1469,2024-01-08,8,1,2024,Monday,January,false,Q1,2024-01
1470,2024-01-09,9,1,2024,Tuesday,January,false,Q1,2024-01
1471,2024-01-10,10,1,2024,Wednesday,January,false,Q1,2024-01
1472,2024-01-11,11,1,2024,Thursday,January,false,Q1,2024-01
1473,2024-01-12,12,1,2024,Friday,January,false,Q1,2024-01
1474,2024-01-13,13,1,2024,Saturday,January,true,Q1,2024-01
1475,2024-01-14,14,1,2024,Sunday,January,true,Q1,2024-01
1476,2024-01-15,15,1,2024,Monday,January,false,Q1,2024-01
1477,2024-01-16,16,1,2024,Tuesday,January,false,Q1,2024-01
1478,2024-01-17,17,1,2024,Wednesday,January,false,Q1,2024-01
1479,2024-01-18,18,1,2024,Thursday,January,false,Q1,2024-01
1480,2024-01-19,19,1,2024,Friday,January,false,Q1,2024-01
1481,2024-01-20,20,1,2024,Saturday,January,true,Q1,2024-01
1482,2024-01-21,21,1,2024,Sunday,January,true,Q1,2024-01
1483,2024-01-22,22,1,2024,Monday,January,false,Q1,2024-01
1484,2024-01-23,23,1,2024,Tuesday,January,false,Q1,2024-01
1485,2024-01-24,24,1,2024,Wednesday,January,false,Q1,2024-01
1486,2024-01-25,25,1,2024,Thursday,January,false,Q1,2024-01
1487,2024-01-26,26,1,2024,Friday,January,false,Q1,2024-01
1488,2024-01-27,27,1,2024,Saturday,January,true,Q1,2024-01
1489,2024-01-28,28,1,2024,Sunday,January,true,Q1,2024-01
1490,2024-01-29,29,1,2024,Monday,January,false,Q1,2024-01
1491,2024-01-30,30,1,2024,Tuesday,January,false,Q1,2024-01
1492,2024-01-31,31,1,2024,Wednesday,January,false,Q1,2024-01
1493,2024-02-01,1,2,2024,Thursday,February,false,Q1,2024-02
1494,2024-02-02,2,2,2024,Friday,February,false,Q1,2024-02
1495,2024-02-03,3,2,2024,Saturday,February,true,Q1,2024-02
1496,2024-02-04,4,2,2024,Sunday,February,true,Q1,2024-02
1497,2024-02-05,5,2,2024,Monday,February,false,Q1,2024-02
1498,2024-02-06,6,2,2024,Tuesday,February,false,Q1,2024-02
1499,2024-02-07,7,2,2024,Wednesday,February,false,Q1,2024-02
1500,2024-02-08,8,2,2024,Thursday,February,false,Q1,2024-02
1501,2024-02-09,9,2,2024,Friday,February,false,Q1,2024-02
1502,2024-02-10,10,2,2024,Saturday,February,true,Q1,2024-02
1503,2024-02-11,11,2,2024,Sunday,February,true,Q1,2024-02
1504,2024-02-12,12,2,2024,Monday,February,false,Q1,2024-02
1505,2024-02-13,13,2,2024,Tuesday,February,false,Q1,2024-02
1506,2024-02-14,14,2,2024,Wednesday,February,false,Q1,2024-02
1507,2024-02-15,15,2,2024,Thursday,February,false,Q1,2024-02
1508,2024-02-16,16,2,2024,Friday,February,false,Q1,2024-02
1509,2024-02-17,17,2,2024,Saturday,February,true,Q1,2024-02
1510,2024-02-18,18,2,2024,Sunday,February,true,Q1,2024-02
1511,2024-02-19,19,2,2024,Monday,February,false,Q1,2024-02
1512,2024-02-20,20,2,2024,Tuesday,February,false,Q1,2024-02
1513,2024-02-21,21,2,2024,Wednesday,February,false,Q1,2024-02
1514,2024-02-22,22,2,2024,Thursday,February,false,Q1,2024-02
1515,2024-02-23,23,2,2024,Friday,February,false,Q1,2024-02
1516,2024-02-24,24,2,2024,Saturday,February,true,Q1,2024-02
1517,2024-02-25,25,2,2024,Sunday,February,true,Q1,2024-02
1518,2024-02-26,26,2,2024,Monday,February,false,Q1,2024-02
1519,2024-02-27,27,2,2024,Tuesday,February,false,Q1,2024-02
1520,2024-02-28,28,2,2024,Wednesday,February,false,Q1,2024-02
1521,2024-02-29,29,2,2024,Thursday,February,false,Q1,2024-02
1522,2024-03-01,1,3,2024,Friday,March,false,Q1,2024-03
1523,2024-03-02,2,3,2024,Saturday,March,true,Q1,2024-03
1524,2024-03-03,3,3,2024,Sunday,March,true,Q1,2024-03
1525,2024-03-04,4,3,2024,Monday,March,false,Q1,2024-03
1526,2024-03-05,5,3,2024,Tuesday,March,false,Q1,2024-03
1527,2024-03-06,6,3,2024,Wednesday,March,false,Q1,2024-03
1528,2024-03-07,7,3,2024,Thursday,March,false,Q1,2024-03
1529,2024-03-08,8,3,2024,Friday,March,false,Q1,2024-03
1530,2024-03-09,9,3,2024,Saturday,March,true,Q1,2024-03
1531,2024-03-10,10,3,2024,Sunday,March,true,Q1,2024-03
1532,2024-03-11,11,3,2024,Monday,March,false,Q1,2024-03
1533,2024-03-12,12,3,2024,Tuesday,March,false,Q1,2024-03
1534,2024-03-13,13,3,2024,Wednesday,March,false,Q1,2024-03
1535,2024-03-14,14,3,2024,Thursday,March,false,Q1,2024-03
1536,2024-03-15,15,3,2024,Friday,March,false,Q1,2024-03
1537,2024-03-16,16,3,2024,Saturday,March,true,Q1,2024-03
1538,2024-03-17,17,3,2024,Sunday,March,true,Q1,2024-03
1539,2024-03-18,18,3,2024,Monday,March,false,Q1,2024-03
1540,2024-03-19,19,3,2024,Tuesday,March,false,Q1,2024-03
1541,2024-03-20,20,3,2024,Wednesday,March,false,Q1,2024-03
1542,2024-03-21,21,3,2024,Thursday,March,false,Q1,2024-03
1543,2024-03-22,22,3,2024,Friday,March,false,Q1,2024-03
1544,2024-03-23,23,3,2024,Saturday,March,true,Q1,2024-03
1545,2024-03-24,24,3,2024,Sunday,March,true,Q1,2024-03
1546,2024-03-25,25,3,2024,Monday,March,false,Q1,2024-03
1547,2024-03-26,26,3,2024,Tuesday,March,false,Q1,2024-03
1548,2024-03-27,27,3,2024,Wednesday,March,false,Q1,2024-03
1549,2024-03-28,28,3,2024,Thursday,March,false,Q1,2024-03
1550,2024-03-29,29,3,2024,Friday,March,false,Q1,2024-03
1551,2024-03-30,30,3,2024,Saturday,March,true,Q1,2024-03
1552,2024-03-31,31,3,2024,Sunday,March,true,Q1,2024-03
1553,2024-04-01,1,4,2024,Monday,April,false,Q2,2024-04
1554,2024-04-02,2,4,2024,Tuesday,April,false,Q2,2024-04
1555,2024-04-03,3,4,2024,Wednesday,April,false,Q2,2024-04
1556,2024-04-04,4,4,2024,Thursday,April,false,Q2,2024-04
1557,2024-04-05,5,4,2024,Friday,April,false,Q2,2024-04
1558,2024-04-06,6,4,2024,Saturday,April,true,Q2,2024-04
1559,2024-04-07,7,4,2024,Sunday,April,true,Q2,2024-04
1560,2024-04-08,8,4,2024,Monday,April,false,Q2,2024-04
1561,2024-04-09,9,4,2024,Tuesday,April,false,Q2,2024-04
1562,2024-04-10,10,4,2024,Wednesday,April,false,Q2,2024-04
1563,2024-04-11,11,4,2024,Thursday,April,false,Q2,2024-04
1564,2024-04-12,12,4,2024,Friday,April,false,Q2,2024-04
1565,2024-04-13,13,4,2024,Saturday,April,true,Q2,2024-04
1566,2024-04-14,14,4,2024,Sunday,April,true,Q2,2024-04
1567,2024-04-15,15,4,2024,Monday,April,false,Q2,2024-04
1568,2024-04-16,16,4,2024,Tuesday,April,false,Q2,2024-04
1569,2024-04-17,17,4,2024,Wednesday,April,false,Q2,2024-04
1570,2024-04-18,18,4,2024,Thursday,April,false,Q2,2024-04
1571,2024-04-19,19,4,2024,Friday,April,false,Q2,2024-04
1572,2024-04-20,20,4,2024,Saturday,April,true,Q2,2024-04
1573,2024-04-21,21,4,2024,Sunday,April,true,Q2,2024-04
1574,2024-04-22,22,4,2024,Monday,April,false,Q2,2024-04
1575,2024-04-23,23,4,2024,Tuesday,April,false,Q2,2024-04
1576,2024-04-24,24,4,2024,Wednesday,April,false,Q2,2024-04
1577,2024-04-25,25,4,2024,Thursday,April,false,Q2,2024-04
1578,2024-04-26,26,4,2024,Friday,April,false,Q2,2024-04
1579,2024-04-27,27,4,2024,Saturday,April,true,Q2,2024-04
1580,2024-04-28,28,4,2024,Sunday,April,true,Q2,2024-04
1581,2024-04-29,29,4,2024,Monday,April,false,Q2,2024-04
1582,2024-04-30,30,4,2024,Tuesday,April,false,Q2,2024-04
1583,2024-05-01,1,5,2024,Wednesday,May,false,Q2,2024-05
1584,2024-05-02,2,5,2024,Thursday,May,false,Q2,2024-05
1585,2024-05-03,3,5,2024,Friday,May,false,Q2,2024-05
1586,2024-05-04,4,5,2024,Saturday,May,true,Q2,2024-05
1587,2024-05-05,5,5,2024,Sunday,May,true,Q2,2024-05
1588,2024-05-06,6,5,2024,Monday,May,false,Q2,2024-05
1589,2024-05-07,7,5,2024,Tuesday,May,false,Q2,2024-05
1590,2024-05-08,8,5,2024,Wednesday,May,false,Q2,2024-05
1591,2024-05-09,9,5,2024,Thursday,May,false,Q2,2024-05
1592,2024-05-10,10,5,2024,Friday,May,false,Q2,2024-05
1593,2024-05-11,11,5,2024,Saturday,May,true,Q2,2024-05
1594,2024-05-12,12,5,2024,Sunday,May,true,Q2,2024-05
1595,2024-05-13,13,5,2024,Monday,May,false,Q2,2024-05
1596,2024-05-14,14,5,2024,Tuesday,May,false,Q2,2024-05
1597,2024-05-15,15,5,2024,Wednesday,May,false,Q2,2024-05
1598,2024-05-16,16,5,2024,Thursday,May,false,Q2,2024-05
1599,2024-05-17,17,5,2024,Friday,May,false,Q2,2024-05
1600,2024-05-18,18,5,2024,Saturday,May,true,Q2,2024-05
1601,2024-05-19,19,5,2024,Sunday,May,true,Q2,2024-05
1602,2024-05-20,20,5,2024,Monday,May,false,Q2,2024-05
1603,2024-05-21,21,5,2024,Tuesday,May,false,Q2,2024-05
1604,2024-05-22,22,5,2024,Wednesday,May,false,Q2,2024-05
1605,2024-05-23,23,5,2024,Thursday,May,false,Q2,2024-05
1606,2024-05-24,24,5,2024,Friday,May,false,Q2,2024-05
1607,2024-05-25,25,5,2024,Saturday,May,true,Q2,2024-05
1608,2024-05-26,26,5,2024,Sunday,May,true,Q2,2024-05
1609,2024-05-27,27,5,2024,Monday,May,false,Q2,2024-05
1610,2024-05-28,28,5,2024,Tuesday,May,false,Q2,2024-05
1611,2024-05-29,29,5,2024,Wednesday,May,false,Q2,2024-05
1612,2024-05-30,30,5,2024,Thursday,May,false,Q2,2024-05
1613,2024-05-31,31,5,2024,Friday,May,false,Q2,2024-05
1614,2024-06-01,1,6,2024,Saturday,June,true,Q2,2024-06
1615,2024-06-02,2,6,2024,Sunday,June,true,Q2,2024-06
1616,2024-06-03,3,6,2024,Monday,June,false,Q2,2024-06
1617,2024-06-04,4,6,2024,Tuesday,June,false,Q2,2024-06
1618,2024-06-05,5,6,2024,Wednesday,June,false,Q2,2024-06
1619,2024-06-06,6,6,2024,Thursday,June,false,Q2,2024-06
1620,2024-06-07,7,6,2024,Friday,June,false,Q2,2024-06
